,albedo,normal,depth,mask,face,light
577,../data/celeba/synthesized_data/train/10_427_albedo.png,../data/celeba/synthesized_data/train/10_427_normal.png,None,None,../data/celeba/synthesized_data/train/10_427_face.png,../data/celeba/synthesized_data/train/10_427_light.txt
578,../data/celeba/synthesized_data/train/10_428_albedo.png,../data/celeba/synthesized_data/train/10_428_normal.png,None,None,../data/celeba/synthesized_data/train/10_428_face.png,../data/celeba/synthesized_data/train/10_428_light.txt
579,../data/celeba/synthesized_data/train/10_429_albedo.png,../data/celeba/synthesized_data/train/10_429_normal.png,None,None,../data/celeba/synthesized_data/train/10_429_face.png,../data/celeba/synthesized_data/train/10_429_light.txt
580,../data/celeba/synthesized_data/train/10_42_albedo.png,../data/celeba/synthesized_data/train/10_42_normal.png,None,None,../data/celeba/synthesized_data/train/10_42_face.png,../data/celeba/synthesized_data/train/10_42_light.txt
581,../data/celeba/synthesized_data/train/10_430_albedo.png,../data/celeba/synthesized_data/train/10_430_normal.png,None,None,../data/celeba/synthesized_data/train/10_430_face.png,../data/celeba/synthesized_data/train/10_430_light.txt
582,../data/celeba/synthesized_data/train/10_431_albedo.png,../data/celeba/synthesized_data/train/10_431_normal.png,None,None,../data/celeba/synthesized_data/train/10_431_face.png,../data/celeba/synthesized_data/train/10_431_light.txt
583,../data/celeba/synthesized_data/train/10_432_albedo.png,../data/celeba/synthesized_data/train/10_432_normal.png,None,None,../data/celeba/synthesized_data/train/10_432_face.png,../data/celeba/synthesized_data/train/10_432_light.txt
584,../data/celeba/synthesized_data/train/10_433_albedo.png,../data/celeba/synthesized_data/train/10_433_normal.png,None,None,../data/celeba/synthesized_data/train/10_433_face.png,../data/celeba/synthesized_data/train/10_433_light.txt
585,../data/celeba/synthesized_data/train/10_434_albedo.png,../data/celeba/synthesized_data/train/10_434_normal.png,None,None,../data/celeba/synthesized_data/train/10_434_face.png,../data/celeba/synthesized_data/train/10_434_light.txt
586,../data/celeba/synthesized_data/train/10_435_albedo.png,../data/celeba/synthesized_data/train/10_435_normal.png,None,None,../data/celeba/synthesized_data/train/10_435_face.png,../data/celeba/synthesized_data/train/10_435_light.txt
587,../data/celeba/synthesized_data/train/10_436_albedo.png,../data/celeba/synthesized_data/train/10_436_normal.png,None,None,../data/celeba/synthesized_data/train/10_436_face.png,../data/celeba/synthesized_data/train/10_436_light.txt
588,../data/celeba/synthesized_data/train/10_437_albedo.png,../data/celeba/synthesized_data/train/10_437_normal.png,None,None,../data/celeba/synthesized_data/train/10_437_face.png,../data/celeba/synthesized_data/train/10_437_light.txt
589,../data/celeba/synthesized_data/train/10_438_albedo.png,../data/celeba/synthesized_data/train/10_438_normal.png,None,None,../data/celeba/synthesized_data/train/10_438_face.png,../data/celeba/synthesized_data/train/10_438_light.txt
590,../data/celeba/synthesized_data/train/10_439_albedo.png,../data/celeba/synthesized_data/train/10_439_normal.png,None,None,../data/celeba/synthesized_data/train/10_439_face.png,../data/celeba/synthesized_data/train/10_439_light.txt
591,../data/celeba/synthesized_data/train/10_43_albedo.png,../data/celeba/synthesized_data/train/10_43_normal.png,None,None,../data/celeba/synthesized_data/train/10_43_face.png,../data/celeba/synthesized_data/train/10_43_light.txt
592,../data/celeba/synthesized_data/train/10_440_albedo.png,../data/celeba/synthesized_data/train/10_440_normal.png,None,None,../data/celeba/synthesized_data/train/10_440_face.png,../data/celeba/synthesized_data/train/10_440_light.txt
593,../data/celeba/synthesized_data/train/10_441_albedo.png,../data/celeba/synthesized_data/train/10_441_normal.png,None,None,../data/celeba/synthesized_data/train/10_441_face.png,../data/celeba/synthesized_data/train/10_441_light.txt
594,../data/celeba/synthesized_data/train/10_442_albedo.png,../data/celeba/synthesized_data/train/10_442_normal.png,None,None,../data/celeba/synthesized_data/train/10_442_face.png,../data/celeba/synthesized_data/train/10_442_light.txt
595,../data/celeba/synthesized_data/train/10_443_albedo.png,../data/celeba/synthesized_data/train/10_443_normal.png,None,None,../data/celeba/synthesized_data/train/10_443_face.png,../data/celeba/synthesized_data/train/10_443_light.txt
596,../data/celeba/synthesized_data/train/10_444_albedo.png,../data/celeba/synthesized_data/train/10_444_normal.png,None,None,../data/celeba/synthesized_data/train/10_444_face.png,../data/celeba/synthesized_data/train/10_444_light.txt
597,../data/celeba/synthesized_data/train/10_445_albedo.png,../data/celeba/synthesized_data/train/10_445_normal.png,None,None,../data/celeba/synthesized_data/train/10_445_face.png,../data/celeba/synthesized_data/train/10_445_light.txt
598,../data/celeba/synthesized_data/train/10_446_albedo.png,../data/celeba/synthesized_data/train/10_446_normal.png,None,None,../data/celeba/synthesized_data/train/10_446_face.png,../data/celeba/synthesized_data/train/10_446_light.txt
599,../data/celeba/synthesized_data/train/10_447_albedo.png,../data/celeba/synthesized_data/train/10_447_normal.png,None,None,../data/celeba/synthesized_data/train/10_447_face.png,../data/celeba/synthesized_data/train/10_447_light.txt
600,../data/celeba/synthesized_data/train/10_448_albedo.png,../data/celeba/synthesized_data/train/10_448_normal.png,None,None,../data/celeba/synthesized_data/train/10_448_face.png,../data/celeba/synthesized_data/train/10_448_light.txt
601,../data/celeba/synthesized_data/train/10_449_albedo.png,../data/celeba/synthesized_data/train/10_449_normal.png,None,None,../data/celeba/synthesized_data/train/10_449_face.png,../data/celeba/synthesized_data/train/10_449_light.txt
602,../data/celeba/synthesized_data/train/10_44_albedo.png,../data/celeba/synthesized_data/train/10_44_normal.png,None,None,../data/celeba/synthesized_data/train/10_44_face.png,../data/celeba/synthesized_data/train/10_44_light.txt
603,../data/celeba/synthesized_data/train/10_450_albedo.png,../data/celeba/synthesized_data/train/10_450_normal.png,None,None,../data/celeba/synthesized_data/train/10_450_face.png,../data/celeba/synthesized_data/train/10_450_light.txt
604,../data/celeba/synthesized_data/train/10_451_albedo.png,../data/celeba/synthesized_data/train/10_451_normal.png,None,None,../data/celeba/synthesized_data/train/10_451_face.png,../data/celeba/synthesized_data/train/10_451_light.txt
605,../data/celeba/synthesized_data/train/10_452_albedo.png,../data/celeba/synthesized_data/train/10_452_normal.png,None,None,../data/celeba/synthesized_data/train/10_452_face.png,../data/celeba/synthesized_data/train/10_452_light.txt
606,../data/celeba/synthesized_data/train/10_453_albedo.png,../data/celeba/synthesized_data/train/10_453_normal.png,None,None,../data/celeba/synthesized_data/train/10_453_face.png,../data/celeba/synthesized_data/train/10_453_light.txt
607,../data/celeba/synthesized_data/train/10_454_albedo.png,../data/celeba/synthesized_data/train/10_454_normal.png,None,None,../data/celeba/synthesized_data/train/10_454_face.png,../data/celeba/synthesized_data/train/10_454_light.txt
608,../data/celeba/synthesized_data/train/10_455_albedo.png,../data/celeba/synthesized_data/train/10_455_normal.png,None,None,../data/celeba/synthesized_data/train/10_455_face.png,../data/celeba/synthesized_data/train/10_455_light.txt
609,../data/celeba/synthesized_data/train/10_456_albedo.png,../data/celeba/synthesized_data/train/10_456_normal.png,None,None,../data/celeba/synthesized_data/train/10_456_face.png,../data/celeba/synthesized_data/train/10_456_light.txt
610,../data/celeba/synthesized_data/train/10_457_albedo.png,../data/celeba/synthesized_data/train/10_457_normal.png,None,None,../data/celeba/synthesized_data/train/10_457_face.png,../data/celeba/synthesized_data/train/10_457_light.txt
611,../data/celeba/synthesized_data/train/10_458_albedo.png,../data/celeba/synthesized_data/train/10_458_normal.png,None,None,../data/celeba/synthesized_data/train/10_458_face.png,../data/celeba/synthesized_data/train/10_458_light.txt
612,../data/celeba/synthesized_data/train/10_459_albedo.png,../data/celeba/synthesized_data/train/10_459_normal.png,None,None,../data/celeba/synthesized_data/train/10_459_face.png,../data/celeba/synthesized_data/train/10_459_light.txt
613,../data/celeba/synthesized_data/train/10_45_albedo.png,../data/celeba/synthesized_data/train/10_45_normal.png,None,None,../data/celeba/synthesized_data/train/10_45_face.png,../data/celeba/synthesized_data/train/10_45_light.txt
614,../data/celeba/synthesized_data/train/10_460_albedo.png,../data/celeba/synthesized_data/train/10_460_normal.png,None,None,../data/celeba/synthesized_data/train/10_460_face.png,../data/celeba/synthesized_data/train/10_460_light.txt
615,../data/celeba/synthesized_data/train/10_461_albedo.png,../data/celeba/synthesized_data/train/10_461_normal.png,None,None,../data/celeba/synthesized_data/train/10_461_face.png,../data/celeba/synthesized_data/train/10_461_light.txt
616,../data/celeba/synthesized_data/train/10_462_albedo.png,../data/celeba/synthesized_data/train/10_462_normal.png,None,None,../data/celeba/synthesized_data/train/10_462_face.png,../data/celeba/synthesized_data/train/10_462_light.txt
617,../data/celeba/synthesized_data/train/10_463_albedo.png,../data/celeba/synthesized_data/train/10_463_normal.png,None,None,../data/celeba/synthesized_data/train/10_463_face.png,../data/celeba/synthesized_data/train/10_463_light.txt
618,../data/celeba/synthesized_data/train/10_464_albedo.png,../data/celeba/synthesized_data/train/10_464_normal.png,None,None,../data/celeba/synthesized_data/train/10_464_face.png,../data/celeba/synthesized_data/train/10_464_light.txt
619,../data/celeba/synthesized_data/train/10_465_albedo.png,../data/celeba/synthesized_data/train/10_465_normal.png,None,None,../data/celeba/synthesized_data/train/10_465_face.png,../data/celeba/synthesized_data/train/10_465_light.txt
620,../data/celeba/synthesized_data/train/10_466_albedo.png,../data/celeba/synthesized_data/train/10_466_normal.png,None,None,../data/celeba/synthesized_data/train/10_466_face.png,../data/celeba/synthesized_data/train/10_466_light.txt
621,../data/celeba/synthesized_data/train/10_467_albedo.png,../data/celeba/synthesized_data/train/10_467_normal.png,None,None,../data/celeba/synthesized_data/train/10_467_face.png,../data/celeba/synthesized_data/train/10_467_light.txt
622,../data/celeba/synthesized_data/train/10_468_albedo.png,../data/celeba/synthesized_data/train/10_468_normal.png,None,None,../data/celeba/synthesized_data/train/10_468_face.png,../data/celeba/synthesized_data/train/10_468_light.txt
623,../data/celeba/synthesized_data/train/10_469_albedo.png,../data/celeba/synthesized_data/train/10_469_normal.png,None,None,../data/celeba/synthesized_data/train/10_469_face.png,../data/celeba/synthesized_data/train/10_469_light.txt
624,../data/celeba/synthesized_data/train/10_46_albedo.png,../data/celeba/synthesized_data/train/10_46_normal.png,None,None,../data/celeba/synthesized_data/train/10_46_face.png,../data/celeba/synthesized_data/train/10_46_light.txt
625,../data/celeba/synthesized_data/train/10_470_albedo.png,../data/celeba/synthesized_data/train/10_470_normal.png,None,None,../data/celeba/synthesized_data/train/10_470_face.png,../data/celeba/synthesized_data/train/10_470_light.txt
626,../data/celeba/synthesized_data/train/10_471_albedo.png,../data/celeba/synthesized_data/train/10_471_normal.png,None,None,../data/celeba/synthesized_data/train/10_471_face.png,../data/celeba/synthesized_data/train/10_471_light.txt
627,../data/celeba/synthesized_data/train/10_472_albedo.png,../data/celeba/synthesized_data/train/10_472_normal.png,None,None,../data/celeba/synthesized_data/train/10_472_face.png,../data/celeba/synthesized_data/train/10_472_light.txt
628,../data/celeba/synthesized_data/train/10_473_albedo.png,../data/celeba/synthesized_data/train/10_473_normal.png,None,None,../data/celeba/synthesized_data/train/10_473_face.png,../data/celeba/synthesized_data/train/10_473_light.txt
629,../data/celeba/synthesized_data/train/10_474_albedo.png,../data/celeba/synthesized_data/train/10_474_normal.png,None,None,../data/celeba/synthesized_data/train/10_474_face.png,../data/celeba/synthesized_data/train/10_474_light.txt
630,../data/celeba/synthesized_data/train/10_475_albedo.png,../data/celeba/synthesized_data/train/10_475_normal.png,None,None,../data/celeba/synthesized_data/train/10_475_face.png,../data/celeba/synthesized_data/train/10_475_light.txt
631,../data/celeba/synthesized_data/train/10_476_albedo.png,../data/celeba/synthesized_data/train/10_476_normal.png,None,None,../data/celeba/synthesized_data/train/10_476_face.png,../data/celeba/synthesized_data/train/10_476_light.txt
632,../data/celeba/synthesized_data/train/10_477_albedo.png,../data/celeba/synthesized_data/train/10_477_normal.png,None,None,../data/celeba/synthesized_data/train/10_477_face.png,../data/celeba/synthesized_data/train/10_477_light.txt
633,../data/celeba/synthesized_data/train/10_478_albedo.png,../data/celeba/synthesized_data/train/10_478_normal.png,None,None,../data/celeba/synthesized_data/train/10_478_face.png,../data/celeba/synthesized_data/train/10_478_light.txt
634,../data/celeba/synthesized_data/train/10_479_albedo.png,../data/celeba/synthesized_data/train/10_479_normal.png,None,None,../data/celeba/synthesized_data/train/10_479_face.png,../data/celeba/synthesized_data/train/10_479_light.txt
635,../data/celeba/synthesized_data/train/10_47_albedo.png,../data/celeba/synthesized_data/train/10_47_normal.png,None,None,../data/celeba/synthesized_data/train/10_47_face.png,../data/celeba/synthesized_data/train/10_47_light.txt
636,../data/celeba/synthesized_data/train/10_480_albedo.png,../data/celeba/synthesized_data/train/10_480_normal.png,None,None,../data/celeba/synthesized_data/train/10_480_face.png,../data/celeba/synthesized_data/train/10_480_light.txt
637,../data/celeba/synthesized_data/train/10_481_albedo.png,../data/celeba/synthesized_data/train/10_481_normal.png,None,None,../data/celeba/synthesized_data/train/10_481_face.png,../data/celeba/synthesized_data/train/10_481_light.txt
638,../data/celeba/synthesized_data/train/10_482_albedo.png,../data/celeba/synthesized_data/train/10_482_normal.png,None,None,../data/celeba/synthesized_data/train/10_482_face.png,../data/celeba/synthesized_data/train/10_482_light.txt
639,../data/celeba/synthesized_data/train/10_483_albedo.png,../data/celeba/synthesized_data/train/10_483_normal.png,None,None,../data/celeba/synthesized_data/train/10_483_face.png,../data/celeba/synthesized_data/train/10_483_light.txt
640,../data/celeba/synthesized_data/train/10_484_albedo.png,../data/celeba/synthesized_data/train/10_484_normal.png,None,None,../data/celeba/synthesized_data/train/10_484_face.png,../data/celeba/synthesized_data/train/10_484_light.txt
641,../data/celeba/synthesized_data/train/10_485_albedo.png,../data/celeba/synthesized_data/train/10_485_normal.png,None,None,../data/celeba/synthesized_data/train/10_485_face.png,../data/celeba/synthesized_data/train/10_485_light.txt
642,../data/celeba/synthesized_data/train/10_486_albedo.png,../data/celeba/synthesized_data/train/10_486_normal.png,None,None,../data/celeba/synthesized_data/train/10_486_face.png,../data/celeba/synthesized_data/train/10_486_light.txt
643,../data/celeba/synthesized_data/train/10_487_albedo.png,../data/celeba/synthesized_data/train/10_487_normal.png,None,None,../data/celeba/synthesized_data/train/10_487_face.png,../data/celeba/synthesized_data/train/10_487_light.txt
644,../data/celeba/synthesized_data/train/10_488_albedo.png,../data/celeba/synthesized_data/train/10_488_normal.png,None,None,../data/celeba/synthesized_data/train/10_488_face.png,../data/celeba/synthesized_data/train/10_488_light.txt
645,../data/celeba/synthesized_data/train/10_489_albedo.png,../data/celeba/synthesized_data/train/10_489_normal.png,None,None,../data/celeba/synthesized_data/train/10_489_face.png,../data/celeba/synthesized_data/train/10_489_light.txt
646,../data/celeba/synthesized_data/train/10_48_albedo.png,../data/celeba/synthesized_data/train/10_48_normal.png,None,None,../data/celeba/synthesized_data/train/10_48_face.png,../data/celeba/synthesized_data/train/10_48_light.txt
647,../data/celeba/synthesized_data/train/10_490_albedo.png,../data/celeba/synthesized_data/train/10_490_normal.png,None,None,../data/celeba/synthesized_data/train/10_490_face.png,../data/celeba/synthesized_data/train/10_490_light.txt
648,../data/celeba/synthesized_data/train/10_491_albedo.png,../data/celeba/synthesized_data/train/10_491_normal.png,None,None,../data/celeba/synthesized_data/train/10_491_face.png,../data/celeba/synthesized_data/train/10_491_light.txt
649,../data/celeba/synthesized_data/train/10_492_albedo.png,../data/celeba/synthesized_data/train/10_492_normal.png,None,None,../data/celeba/synthesized_data/train/10_492_face.png,../data/celeba/synthesized_data/train/10_492_light.txt
650,../data/celeba/synthesized_data/train/10_493_albedo.png,../data/celeba/synthesized_data/train/10_493_normal.png,None,None,../data/celeba/synthesized_data/train/10_493_face.png,../data/celeba/synthesized_data/train/10_493_light.txt
651,../data/celeba/synthesized_data/train/10_494_albedo.png,../data/celeba/synthesized_data/train/10_494_normal.png,None,None,../data/celeba/synthesized_data/train/10_494_face.png,../data/celeba/synthesized_data/train/10_494_light.txt
652,../data/celeba/synthesized_data/train/10_495_albedo.png,../data/celeba/synthesized_data/train/10_495_normal.png,None,None,../data/celeba/synthesized_data/train/10_495_face.png,../data/celeba/synthesized_data/train/10_495_light.txt
653,../data/celeba/synthesized_data/train/10_496_albedo.png,../data/celeba/synthesized_data/train/10_496_normal.png,None,None,../data/celeba/synthesized_data/train/10_496_face.png,../data/celeba/synthesized_data/train/10_496_light.txt
654,../data/celeba/synthesized_data/train/10_497_albedo.png,../data/celeba/synthesized_data/train/10_497_normal.png,None,None,../data/celeba/synthesized_data/train/10_497_face.png,../data/celeba/synthesized_data/train/10_497_light.txt
655,../data/celeba/synthesized_data/train/10_498_albedo.png,../data/celeba/synthesized_data/train/10_498_normal.png,None,None,../data/celeba/synthesized_data/train/10_498_face.png,../data/celeba/synthesized_data/train/10_498_light.txt
656,../data/celeba/synthesized_data/train/10_499_albedo.png,../data/celeba/synthesized_data/train/10_499_normal.png,None,None,../data/celeba/synthesized_data/train/10_499_face.png,../data/celeba/synthesized_data/train/10_499_light.txt
657,../data/celeba/synthesized_data/train/10_49_albedo.png,../data/celeba/synthesized_data/train/10_49_normal.png,None,None,../data/celeba/synthesized_data/train/10_49_face.png,../data/celeba/synthesized_data/train/10_49_light.txt
658,../data/celeba/synthesized_data/train/10_4_albedo.png,../data/celeba/synthesized_data/train/10_4_normal.png,None,None,../data/celeba/synthesized_data/train/10_4_face.png,../data/celeba/synthesized_data/train/10_4_light.txt
659,../data/celeba/synthesized_data/train/10_500_albedo.png,../data/celeba/synthesized_data/train/10_500_normal.png,None,None,../data/celeba/synthesized_data/train/10_500_face.png,../data/celeba/synthesized_data/train/10_500_light.txt
660,../data/celeba/synthesized_data/train/10_501_albedo.png,../data/celeba/synthesized_data/train/10_501_normal.png,None,None,../data/celeba/synthesized_data/train/10_501_face.png,../data/celeba/synthesized_data/train/10_501_light.txt
661,../data/celeba/synthesized_data/train/10_502_albedo.png,../data/celeba/synthesized_data/train/10_502_normal.png,None,None,../data/celeba/synthesized_data/train/10_502_face.png,../data/celeba/synthesized_data/train/10_502_light.txt
662,../data/celeba/synthesized_data/train/10_503_albedo.png,../data/celeba/synthesized_data/train/10_503_normal.png,None,None,../data/celeba/synthesized_data/train/10_503_face.png,../data/celeba/synthesized_data/train/10_503_light.txt
663,../data/celeba/synthesized_data/train/10_504_albedo.png,../data/celeba/synthesized_data/train/10_504_normal.png,None,None,../data/celeba/synthesized_data/train/10_504_face.png,../data/celeba/synthesized_data/train/10_504_light.txt
664,../data/celeba/synthesized_data/train/10_505_albedo.png,../data/celeba/synthesized_data/train/10_505_normal.png,None,None,../data/celeba/synthesized_data/train/10_505_face.png,../data/celeba/synthesized_data/train/10_505_light.txt
665,../data/celeba/synthesized_data/train/10_506_albedo.png,../data/celeba/synthesized_data/train/10_506_normal.png,None,None,../data/celeba/synthesized_data/train/10_506_face.png,../data/celeba/synthesized_data/train/10_506_light.txt
666,../data/celeba/synthesized_data/train/10_507_albedo.png,../data/celeba/synthesized_data/train/10_507_normal.png,None,None,../data/celeba/synthesized_data/train/10_507_face.png,../data/celeba/synthesized_data/train/10_507_light.txt
667,../data/celeba/synthesized_data/train/10_508_albedo.png,../data/celeba/synthesized_data/train/10_508_normal.png,None,None,../data/celeba/synthesized_data/train/10_508_face.png,../data/celeba/synthesized_data/train/10_508_light.txt
668,../data/celeba/synthesized_data/train/10_509_albedo.png,../data/celeba/synthesized_data/train/10_509_normal.png,None,None,../data/celeba/synthesized_data/train/10_509_face.png,../data/celeba/synthesized_data/train/10_509_light.txt
669,../data/celeba/synthesized_data/train/10_50_albedo.png,../data/celeba/synthesized_data/train/10_50_normal.png,None,None,../data/celeba/synthesized_data/train/10_50_face.png,../data/celeba/synthesized_data/train/10_50_light.txt
670,../data/celeba/synthesized_data/train/10_510_albedo.png,../data/celeba/synthesized_data/train/10_510_normal.png,None,None,../data/celeba/synthesized_data/train/10_510_face.png,../data/celeba/synthesized_data/train/10_510_light.txt
671,../data/celeba/synthesized_data/train/10_511_albedo.png,../data/celeba/synthesized_data/train/10_511_normal.png,None,None,../data/celeba/synthesized_data/train/10_511_face.png,../data/celeba/synthesized_data/train/10_511_light.txt
672,../data/celeba/synthesized_data/train/10_512_albedo.png,../data/celeba/synthesized_data/train/10_512_normal.png,None,None,../data/celeba/synthesized_data/train/10_512_face.png,../data/celeba/synthesized_data/train/10_512_light.txt
673,../data/celeba/synthesized_data/train/10_513_albedo.png,../data/celeba/synthesized_data/train/10_513_normal.png,None,None,../data/celeba/synthesized_data/train/10_513_face.png,../data/celeba/synthesized_data/train/10_513_light.txt
674,../data/celeba/synthesized_data/train/10_514_albedo.png,../data/celeba/synthesized_data/train/10_514_normal.png,None,None,../data/celeba/synthesized_data/train/10_514_face.png,../data/celeba/synthesized_data/train/10_514_light.txt
675,../data/celeba/synthesized_data/train/10_515_albedo.png,../data/celeba/synthesized_data/train/10_515_normal.png,None,None,../data/celeba/synthesized_data/train/10_515_face.png,../data/celeba/synthesized_data/train/10_515_light.txt
676,../data/celeba/synthesized_data/train/10_516_albedo.png,../data/celeba/synthesized_data/train/10_516_normal.png,None,None,../data/celeba/synthesized_data/train/10_516_face.png,../data/celeba/synthesized_data/train/10_516_light.txt
677,../data/celeba/synthesized_data/train/10_517_albedo.png,../data/celeba/synthesized_data/train/10_517_normal.png,None,None,../data/celeba/synthesized_data/train/10_517_face.png,../data/celeba/synthesized_data/train/10_517_light.txt
678,../data/celeba/synthesized_data/train/10_518_albedo.png,../data/celeba/synthesized_data/train/10_518_normal.png,None,None,../data/celeba/synthesized_data/train/10_518_face.png,../data/celeba/synthesized_data/train/10_518_light.txt
679,../data/celeba/synthesized_data/train/10_519_albedo.png,../data/celeba/synthesized_data/train/10_519_normal.png,None,None,../data/celeba/synthesized_data/train/10_519_face.png,../data/celeba/synthesized_data/train/10_519_light.txt
680,../data/celeba/synthesized_data/train/10_51_albedo.png,../data/celeba/synthesized_data/train/10_51_normal.png,None,None,../data/celeba/synthesized_data/train/10_51_face.png,../data/celeba/synthesized_data/train/10_51_light.txt
681,../data/celeba/synthesized_data/train/10_520_albedo.png,../data/celeba/synthesized_data/train/10_520_normal.png,None,None,../data/celeba/synthesized_data/train/10_520_face.png,../data/celeba/synthesized_data/train/10_520_light.txt
682,../data/celeba/synthesized_data/train/10_521_albedo.png,../data/celeba/synthesized_data/train/10_521_normal.png,None,None,../data/celeba/synthesized_data/train/10_521_face.png,../data/celeba/synthesized_data/train/10_521_light.txt
683,../data/celeba/synthesized_data/train/10_522_albedo.png,../data/celeba/synthesized_data/train/10_522_normal.png,None,None,../data/celeba/synthesized_data/train/10_522_face.png,../data/celeba/synthesized_data/train/10_522_light.txt
684,../data/celeba/synthesized_data/train/10_523_albedo.png,../data/celeba/synthesized_data/train/10_523_normal.png,None,None,../data/celeba/synthesized_data/train/10_523_face.png,../data/celeba/synthesized_data/train/10_523_light.txt
685,../data/celeba/synthesized_data/train/10_524_albedo.png,../data/celeba/synthesized_data/train/10_524_normal.png,None,None,../data/celeba/synthesized_data/train/10_524_face.png,../data/celeba/synthesized_data/train/10_524_light.txt
686,../data/celeba/synthesized_data/train/10_525_albedo.png,../data/celeba/synthesized_data/train/10_525_normal.png,None,None,../data/celeba/synthesized_data/train/10_525_face.png,../data/celeba/synthesized_data/train/10_525_light.txt
687,../data/celeba/synthesized_data/train/10_526_albedo.png,../data/celeba/synthesized_data/train/10_526_normal.png,None,None,../data/celeba/synthesized_data/train/10_526_face.png,../data/celeba/synthesized_data/train/10_526_light.txt
688,../data/celeba/synthesized_data/train/10_527_albedo.png,../data/celeba/synthesized_data/train/10_527_normal.png,None,None,../data/celeba/synthesized_data/train/10_527_face.png,../data/celeba/synthesized_data/train/10_527_light.txt
689,../data/celeba/synthesized_data/train/10_528_albedo.png,../data/celeba/synthesized_data/train/10_528_normal.png,None,None,../data/celeba/synthesized_data/train/10_528_face.png,../data/celeba/synthesized_data/train/10_528_light.txt
690,../data/celeba/synthesized_data/train/10_529_albedo.png,../data/celeba/synthesized_data/train/10_529_normal.png,None,None,../data/celeba/synthesized_data/train/10_529_face.png,../data/celeba/synthesized_data/train/10_529_light.txt
691,../data/celeba/synthesized_data/train/10_52_albedo.png,../data/celeba/synthesized_data/train/10_52_normal.png,None,None,../data/celeba/synthesized_data/train/10_52_face.png,../data/celeba/synthesized_data/train/10_52_light.txt
692,../data/celeba/synthesized_data/train/10_530_albedo.png,../data/celeba/synthesized_data/train/10_530_normal.png,None,None,../data/celeba/synthesized_data/train/10_530_face.png,../data/celeba/synthesized_data/train/10_530_light.txt
693,../data/celeba/synthesized_data/train/10_531_albedo.png,../data/celeba/synthesized_data/train/10_531_normal.png,None,None,../data/celeba/synthesized_data/train/10_531_face.png,../data/celeba/synthesized_data/train/10_531_light.txt
694,../data/celeba/synthesized_data/train/10_532_albedo.png,../data/celeba/synthesized_data/train/10_532_normal.png,None,None,../data/celeba/synthesized_data/train/10_532_face.png,../data/celeba/synthesized_data/train/10_532_light.txt
695,../data/celeba/synthesized_data/train/10_533_albedo.png,../data/celeba/synthesized_data/train/10_533_normal.png,None,None,../data/celeba/synthesized_data/train/10_533_face.png,../data/celeba/synthesized_data/train/10_533_light.txt
696,../data/celeba/synthesized_data/train/10_534_albedo.png,../data/celeba/synthesized_data/train/10_534_normal.png,None,None,../data/celeba/synthesized_data/train/10_534_face.png,../data/celeba/synthesized_data/train/10_534_light.txt
697,../data/celeba/synthesized_data/train/10_535_albedo.png,../data/celeba/synthesized_data/train/10_535_normal.png,None,None,../data/celeba/synthesized_data/train/10_535_face.png,../data/celeba/synthesized_data/train/10_535_light.txt
698,../data/celeba/synthesized_data/train/10_536_albedo.png,../data/celeba/synthesized_data/train/10_536_normal.png,None,None,../data/celeba/synthesized_data/train/10_536_face.png,../data/celeba/synthesized_data/train/10_536_light.txt
699,../data/celeba/synthesized_data/train/10_537_albedo.png,../data/celeba/synthesized_data/train/10_537_normal.png,None,None,../data/celeba/synthesized_data/train/10_537_face.png,../data/celeba/synthesized_data/train/10_537_light.txt
700,../data/celeba/synthesized_data/train/10_538_albedo.png,../data/celeba/synthesized_data/train/10_538_normal.png,None,None,../data/celeba/synthesized_data/train/10_538_face.png,../data/celeba/synthesized_data/train/10_538_light.txt
701,../data/celeba/synthesized_data/train/10_539_albedo.png,../data/celeba/synthesized_data/train/10_539_normal.png,None,None,../data/celeba/synthesized_data/train/10_539_face.png,../data/celeba/synthesized_data/train/10_539_light.txt
702,../data/celeba/synthesized_data/train/10_53_albedo.png,../data/celeba/synthesized_data/train/10_53_normal.png,None,None,../data/celeba/synthesized_data/train/10_53_face.png,../data/celeba/synthesized_data/train/10_53_light.txt
703,../data/celeba/synthesized_data/train/10_540_albedo.png,../data/celeba/synthesized_data/train/10_540_normal.png,None,None,../data/celeba/synthesized_data/train/10_540_face.png,../data/celeba/synthesized_data/train/10_540_light.txt
704,../data/celeba/synthesized_data/train/10_541_albedo.png,../data/celeba/synthesized_data/train/10_541_normal.png,None,None,../data/celeba/synthesized_data/train/10_541_face.png,../data/celeba/synthesized_data/train/10_541_light.txt
705,../data/celeba/synthesized_data/train/10_542_albedo.png,../data/celeba/synthesized_data/train/10_542_normal.png,None,None,../data/celeba/synthesized_data/train/10_542_face.png,../data/celeba/synthesized_data/train/10_542_light.txt
706,../data/celeba/synthesized_data/train/10_543_albedo.png,../data/celeba/synthesized_data/train/10_543_normal.png,None,None,../data/celeba/synthesized_data/train/10_543_face.png,../data/celeba/synthesized_data/train/10_543_light.txt
707,../data/celeba/synthesized_data/train/10_544_albedo.png,../data/celeba/synthesized_data/train/10_544_normal.png,None,None,../data/celeba/synthesized_data/train/10_544_face.png,../data/celeba/synthesized_data/train/10_544_light.txt
